postalcode	closest_stationid	eff_from_dt	eff_to_dt
A1C6L9	6672	1969-12-01	2004-11-27
A1C6L9	6658	2004-11-28	2016-11-29
A1C6L9	10113	2016-11-30	2023-03-08
A1C6M1	6556	1953-01-01	1955-06-30
A1C6M1	6559	1955-07-01	1955-09-30
A1C6M1	6602	1955-10-01	1960-05-31
A1C6M1	6559	1960-06-01	1961-06-30
A1C6M1	6730	1961-07-01	1969-11-30
A1C6M1	6672	1969-12-01	2004-11-27
A1C6M1	6658	2004-11-28	2016-11-29
A1C6M1	10113	2016-11-30	2023-03-08
A1C6M2	6556	1953-01-01	1955-06-30
A1C6M2	6559	1955-07-01	1955-09-30
A1C6M2	6602	1955-10-01	1960-05-31
A1C6M2	6559	1960-06-01	1961-06-30
A1C6M2	6730	1961-07-01	1969-11-30
A1C6M2	6672	1969-12-01	2004-11-27
A1C6M2	6658	2004-11-28	2016-11-29
A1C6M2	10113	2016-11-30	2023-03-08
A1C6M3	6556	1953-01-01	1955-06-30
A1C6M3	6559	1955-07-01	1955-09-30
A1C6M3	6602	1955-10-01	1960-05-31
A1C6M3	6559	1960-06-01	1961-06-30
A1C6M3	6730	1961-07-01	1969-11-30
A1C6M3	6672	1969-12-01	2004-11-27
A1C6M3	6658	2004-11-28	2016-11-29
A1C6M3	10113	2016-11-30	2023-03-08
A1C6M4	6556	1953-01-01	1955-06-30
A1C6M4	6559	1955-07-01	1955-09-30
A1C6M4	6602	1955-10-01	1960-05-31
A1C6M4	6559	1960-06-01	1961-06-30
A1C6M4	6730	1961-07-01	1969-11-30
A1C6M4	6672	1969-12-01	2004-11-27
A1C6M4	6658	2004-11-28	2016-11-29
A1C6M4	10113	2016-11-30	2023-03-08
A1C6M5	6556	1953-01-01	1955-06-30
A1C6M5	6559	1955-07-01	1955-09-30
A1C6M5	6602	1955-10-01	1960-05-31
A1C6M5	6559	1960-06-01	1961-06-30
A1C6M5	6730	1961-07-01	1969-11-30
A1C6M5	6672	1969-12-01	2004-11-27
A1C6M5	6658	2004-11-28	2016-11-29
A1C6M5	10113	2016-11-30	2023-03-08
A1C6M6	6556	1953-01-01	1955-06-30
A1C6M6	6559	1955-07-01	1955-09-30
A1C6M6	6602	1955-10-01	1960-05-31
A1C6M6	6559	1960-06-01	1961-06-30
A1C6M6	6730	1961-07-01	1969-11-30
A1C6M6	6672	1969-12-01	2004-11-27
A1C6M6	6658	2004-11-28	2016-11-29
A1C6M6	10113	2016-11-30	2023-03-08
A1C6M7	6556	1953-01-01	1955-06-30
A1C6M7	6559	1955-07-01	1955-09-30
A1C6M7	6602	1955-10-01	1960-05-31
A1C6M7	6559	1960-06-01	1961-06-30
A1C6M7	6730	1961-07-01	1969-11-30
A1C6M7	6672	1969-12-01	2004-11-27
A1C6M7	6658	2004-11-28	2016-11-29
A1C6M7	10113	2016-11-30	2023-03-08
A1C6M8	6556	1953-01-01	1955-06-30
A1C6M8	6559	1955-07-01	1955-09-30
A1C6M8	6602	1955-10-01	1960-05-31
A1C6M8	6559	1960-06-01	1961-06-30
A1C6M8	6730	1961-07-01	1969-11-30
A1C6M8	6672	1969-12-01	2004-11-27
A1C6M8	6658	2004-11-28	2016-11-29
A1C6M8	10113	2016-11-30	2023-03-08
A1C6M9	6556	1953-01-01	1955-06-30
A1C6M9	6559	1955-07-01	1955-09-30
A1C6M9	6602	1955-10-01	1960-05-31
A1C6M9	6559	1960-06-01	1961-06-30
A1C6M9	6730	1961-07-01	1969-11-30
A1C6M9	6672	1969-12-01	2004-11-27
A1C6M9	6658	2004-11-28	2016-11-29
A1C6M9	10113	2016-11-30	2023-03-08
A1C6N1	6556	1953-01-01	1955-06-30
A1C6N1	6559	1955-07-01	1955-09-30
A1C6N1	6602	1955-10-01	1960-05-31
A1C6N1	6559	1960-06-01	1961-06-30
A1C6N1	6730	1961-07-01	1969-11-30
A1C6N1	6672	1969-12-01	2004-11-27
A1C6N1	6658	2004-11-28	2016-11-29
A1C6N1	10113	2016-11-30	2023-03-08
A1C6N2	6556	1953-01-01	1955-06-30
A1C6N2	6559	1955-07-01	1955-09-30
A1C6N2	6602	1955-10-01	1960-05-31
A1C6N2	6559	1960-06-01	1961-06-30
A1C6N2	6730	1961-07-01	1969-11-30
A1C6N2	6672	1969-12-01	2004-11-27
A1C6N2	6658	2004-11-28	2016-11-29
A1C6N2	10113	2016-11-30	2023-03-08
A1C6N3	6556	1953-01-01	1955-06-30
A1C6N3	6559	1955-07-01	1955-09-30
A1C6N3	6602	1955-10-01	1960-05-31
A1C6N3	6559	1960-06-01	1961-06-30
A1C6N3	6730	1961-07-01	1969-11-30
A1C6N3	6672	1969-12-01	2004-11-27
A1C6N3	6658	2004-11-28	2016-11-29
A1C6N3	10113	2016-11-30	2023-03-08
A1C6N4	6556	1953-01-01	1955-06-30
A1C6N4	6559	1955-07-01	1955-09-30
A1C6N4	6602	1955-10-01	1960-05-31
A1C6N4	6559	1960-06-01	1961-06-30
A1C6N4	6730	1961-07-01	1969-11-30
A1C6N4	6672	1969-12-01	2004-11-27
A1C6N4	6658	2004-11-28	2016-11-29
A1C6N4	10113	2016-11-30	2023-03-08
A1C6N5	6556	1953-01-01	1955-06-30
A1C6N5	6559	1955-07-01	1955-09-30
A1C6N5	6602	1955-10-01	1960-05-31
A1C6N5	6559	1960-06-01	1961-06-30
A1C6N5	6730	1961-07-01	1969-11-30
A1C6N5	6672	1969-12-01	2004-11-27
A1C6N5	6658	2004-11-28	2016-11-29
A1C6N5	10113	2016-11-30	2023-03-08
A1C6N6	6556	1953-01-01	1955-06-30
A1C6N6	6559	1955-07-01	1955-09-30
A1C6N6	6602	1955-10-01	1960-05-31
A1C6N6	6559	1960-06-01	1961-06-30
A1C6N6	6730	1961-07-01	1969-11-30
A1C6N6	6672	1969-12-01	2004-11-27
A1C6N6	6658	2004-11-28	2016-11-29
A1C6N6	10113	2016-11-30	2023-03-08
A1C6N7	6556	1953-01-01	1955-06-30
A1C6N7	6559	1955-07-01	1955-09-30
A1C6N7	6602	1955-10-01	1960-05-31
A1C6N7	6559	1960-06-01	1961-06-30
A1C6N7	6730	1961-07-01	1969-11-30
A1C6N7	6672	1969-12-01	2004-11-27
A1C6N7	6658	2004-11-28	2016-11-29
A1C6N7	10113	2016-11-30	2023-03-08
A1C6N8	6556	1953-01-01	1955-06-30
A1C6N8	6559	1955-07-01	1955-09-30
A1C6N8	6602	1955-10-01	1960-05-31
A1C6N8	6559	1960-06-01	1961-06-30
A1C6N8	6730	1961-07-01	1969-11-30
A1C6N8	6672	1969-12-01	2004-11-27
A1C6N8	6658	2004-11-28	2016-11-29
A1C6N8	10113	2016-11-30	2023-03-08
A1C6N9	6556	1953-01-01	1955-06-30
A1C6N9	6559	1955-07-01	1955-09-30
A1C6N9	6602	1955-10-01	1960-05-31
A1C6N9	6559	1960-06-01	1961-06-30
A1C6N9	6730	1961-07-01	1969-11-30
A1C6N9	6672	1969-12-01	2004-11-27
A1C6N9	6658	2004-11-28	2016-11-29
A1C6N9	10113	2016-11-30	2023-03-08
A1C6P1	6556	1953-01-01	1955-06-30
A1C6P1	6559	1955-07-01	1955-09-30
A1C6P1	6602	1955-10-01	1960-05-31
A1C6P1	6559	1960-06-01	1961-06-30
A1C6P1	6730	1961-07-01	1969-11-30
A1C6P1	6672	1969-12-01	2004-11-27
A1C6P1	6658	2004-11-28	2016-11-29
A1C6P1	10113	2016-11-30	2023-03-08
A1C6P2	6556	1953-01-01	1955-06-30
A1C6P2	6559	1955-07-01	1955-09-30
A1C6P2	6602	1955-10-01	1960-05-31
A1C6P2	6559	1960-06-01	1961-06-30
A1C6P2	6730	1961-07-01	1969-11-30
A1C6P2	6672	1969-12-01	2004-11-27
A1C6P2	6658	2004-11-28	2016-11-29
A1C6P2	10113	2016-11-30	2023-03-08
A1E0A1	6556	1953-01-01	1955-06-30
A1E0A1	6559	1955-07-01	1955-09-30
A1E0A1	6602	1955-10-01	1960-05-31
A1E0A1	6559	1960-06-01	1961-06-30
A1E0A1	6730	1961-07-01	1969-11-30
A1E0A1	6672	1969-12-01	1970-11-22
A1E0A1	6681	1970-11-23	1975-08-31
A1E0A1	6672	1975-09-01	2004-11-27
A1E0A1	6658	2004-11-28	2016-11-29
A1E0A1	10113	2016-11-30	2023-03-08
A1E0A2	6556	1953-01-01	1955-06-30
A1E0A2	6559	1955-07-01	1955-09-30
A1E0A2	6602	1955-10-01	1960-05-31
A1E0A2	6559	1960-06-01	1961-06-30
A1E0A2	6730	1961-07-01	1969-11-30
A1E0A2	6672	1969-12-01	2004-11-27
A1E0A2	6658	2004-11-28	2016-11-29
A1E0A2	10113	2016-11-30	2023-03-08
A1E0A3	6556	1953-01-01	1955-06-30
A1E0A3	6559	1955-07-01	1955-09-30
A1E0A3	6602	1955-10-01	1960-05-31
A1E0A3	6559	1960-06-01	1961-06-30
A1E0A3	6730	1961-07-01	1969-11-30
A1E0A3	6672	1969-12-01	2004-11-27
A1E0A3	6658	2004-11-28	2016-11-29
A1E0A3	10113	2016-11-30	2023-03-08
A1E0A4	6556	1953-01-01	1955-06-30
A1E0A4	6559	1955-07-01	1955-09-30
A1E0A4	6602	1955-10-01	1960-05-31
A1E0A4	6559	1960-06-01	1961-06-30
A1E0A4	6730	1961-07-01	1969-11-30
A1E0A4	6672	1969-12-01	2004-11-27
A1E0A4	6658	2004-11-28	2016-11-29
A1E0A4	10113	2016-11-30	2023-03-08
A1E0B8	6556	1953-01-01	1955-06-30
A1E0B8	6559	1955-07-01	1955-09-30
A1E0B8	6602	1955-10-01	1960-05-31
A1E0B8	6559	1960-06-01	1961-06-30
A1E0B8	6730	1961-07-01	1969-11-30
A1E0B8	6672	1969-12-01	1970-11-22
A1E0B8	6681	1970-11-23	1975-08-31
A1E0B8	6672	1975-09-01	2004-11-27
A1E0B8	6658	2004-11-28	2016-11-29
A1E0B8	10113	2016-11-30	2023-03-08
A1E0B9	6556	1953-01-01	1955-06-30
A1E0B9	6559	1955-07-01	1955-09-30
A1E0B9	6602	1955-10-01	1960-05-31
A1E0B9	6559	1960-06-01	1961-06-30
A1E0B9	6730	1961-07-01	1969-11-30
A1E0B9	6672	1969-12-01	1970-11-22
A1E0B9	6681	1970-11-23	1975-08-31
A1E0B9	6672	1975-09-01	2004-11-27
A1E0B9	6658	2004-11-28	2016-11-29
A1E0B9	10113	2016-11-30	2023-03-08
A1E1A1	6556	1953-01-01	1955-06-30
A1E1A1	6559	1955-07-01	1955-09-30
A1E1A1	6602	1955-10-01	1960-05-31
A1E1A1	6559	1960-06-01	1961-06-30
A1E1A1	6730	1961-07-01	1969-11-30
A1E1A1	6672	1969-12-01	2004-11-27
A1E1A1	6658	2004-11-28	2016-11-29
A1E1A1	10113	2016-11-30	2023-03-08
A1E1A2	6556	1953-01-01	1955-06-30
A1E1A2	6559	1955-07-01	1955-09-30
A1E1A2	6602	1955-10-01	1960-05-31
A1E1A2	6559	1960-06-01	1961-06-30
A1E1A2	6730	1961-07-01	1969-11-30
A1E1A2	6672	1969-12-01	2004-11-27
A1E1A2	6658	2004-11-28	2016-11-29
A1E1A2	10113	2016-11-30	2023-03-08
A1E1A3	6556	1953-01-01	1955-06-30
A1E1A3	6559	1955-07-01	1955-09-30
A1E1A3	6602	1955-10-01	1960-05-31
A1E1A3	6559	1960-06-01	1961-06-30
A1E1A3	6730	1961-07-01	1969-11-30
A1E1A3	6672	1969-12-01	2004-11-27
A1E1A3	6658	2004-11-28	2016-11-29
A1E1A3	10113	2016-11-30	2023-03-08
A1E1A4	6556	1953-01-01	1955-06-30
A1E1A4	6559	1955-07-01	1955-09-30
A1E1A4	6602	1955-10-01	1960-05-31
A1E1A4	6559	1960-06-01	1961-06-30
A1E1A4	6730	1961-07-01	1969-11-30
A1E1A4	6672	1969-12-01	2004-11-27
A1E1A4	6658	2004-11-28	2016-11-29
A1E1A4	10113	2016-11-30	2023-03-08
A1E1A5	6556	1953-01-01	1955-06-30
A1E1A5	6559	1955-07-01	1955-09-30
A1E1A5	6602	1955-10-01	1960-05-31
A1E1A5	6559	1960-06-01	1961-06-30
A1E1A5	6730	1961-07-01	1969-11-30
A1E1A5	6672	1969-12-01	2004-11-27
A1E1A5	6658	2004-11-28	2016-11-29
A1E1A5	10113	2016-11-30	2023-03-08
A1E1A6	6556	1953-01-01	1955-06-30
A1E1A6	6559	1955-07-01	1955-09-30
A1E1A6	6602	1955-10-01	1960-05-31
A1E1A6	6559	1960-06-01	1961-06-30
A1E1A6	6730	1961-07-01	1969-11-30
A1E1A6	6672	1969-12-01	2004-11-27
A1E1A6	6658	2004-11-28	2016-11-29
A1E1A6	10113	2016-11-30	2023-03-08
A1E1A7	6556	1953-01-01	1955-06-30
A1E1A7	6559	1955-07-01	1955-09-30
A1E1A7	6602	1955-10-01	1960-05-31
A1E1A7	6559	1960-06-01	1961-06-30
A1E1A7	6730	1961-07-01	1969-11-30
A1E1A7	6672	1969-12-01	2004-11-27
A1E1A7	6658	2004-11-28	2016-11-29
A1E1A7	10113	2016-11-30	2023-03-08
A1E1A8	6556	1953-01-01	1955-06-30
A1E1A8	6559	1955-07-01	1955-09-30
A1E1A8	6602	1955-10-01	1960-05-31
A1E1A8	6559	1960-06-01	1961-06-30
A1E1A8	6730	1961-07-01	1969-11-30
A1E1A8	6672	1969-12-01	2004-11-27
A1E1A8	6658	2004-11-28	2016-11-29
A1E1A8	10113	2016-11-30	2023-03-08
A1E1A9	6556	1953-01-01	1955-06-30
A1E1A9	6559	1955-07-01	1955-09-30
A1E1A9	6602	1955-10-01	1960-05-31
A1E1A9	6559	1960-06-01	1961-06-30
A1E1A9	6730	1961-07-01	1969-11-30
A1E1A9	6672	1969-12-01	2004-11-27
A1E1A9	6658	2004-11-28	2016-11-29
A1E1A9	10113	2016-11-30	2023-03-08
A1E1B1	6556	1953-01-01	1955-06-30
A1E1B1	6559	1955-07-01	1955-09-30
A1E1B1	6602	1955-10-01	1960-05-31
A1E1B1	6559	1960-06-01	1961-06-30
A1E1B1	6730	1961-07-01	1969-11-30
A1E1B1	6672	1969-12-01	2004-11-27
A1E1B1	6658	2004-11-28	2016-11-29
A1E1B1	10113	2016-11-30	2023-03-08
A1E1B2	6556	1953-01-01	1955-06-30
A1E1B2	6559	1955-07-01	1955-09-30
A1E1B2	6602	1955-10-01	1960-05-31
A1E1B2	6559	1960-06-01	1961-06-30
A1E1B2	6730	1961-07-01	1969-11-30
A1E1B2	6672	1969-12-01	2004-11-27
A1E1B2	6658	2004-11-28	2016-11-29
A1E1B2	10113	2016-11-30	2023-03-08
A1E1B3	6556	1953-01-01	1955-06-30
A1E1B3	6559	1955-07-01	1955-09-30
A1E1B3	6602	1955-10-01	1960-05-31
A1E1B3	6559	1960-06-01	1961-06-30
A1E1B3	6730	1961-07-01	1969-11-30
A1E1B3	6672	1969-12-01	2004-11-27
A1E1B3	6658	2004-11-28	2016-11-29
A1E1B3	10113	2016-11-30	2023-03-08
A1E1B4	6556	1953-01-01	1955-06-30
A1E1B4	6559	1955-07-01	1955-09-30
A1E1B4	6602	1955-10-01	1960-05-31
A1E1B4	6559	1960-06-01	1961-06-30
A1E1B4	6730	1961-07-01	1969-11-30
A1E1B4	6672	1969-12-01	2004-11-27
A1E1B4	6658	2004-11-28	2016-11-29
A1E1B4	10113	2016-11-30	2023-03-08
A1E1B5	6556	1953-01-01	1955-06-30
A1E1B5	6559	1955-07-01	1955-09-30
A1E1B5	6602	1955-10-01	1960-05-31
A1E1B5	6559	1960-06-01	1961-06-30
A1E1B5	6730	1961-07-01	1969-11-30
A1E1B5	6672	1969-12-01	2004-11-27
A1E1B5	6658	2004-11-28	2016-11-29
A1E1B5	10113	2016-11-30	2023-03-08
A1E1B6	6556	1953-01-01	1955-06-30
A1E1B6	6559	1955-07-01	1955-09-30
A1E1B6	6602	1955-10-01	1960-05-31
A1E1B6	6559	1960-06-01	1961-06-30
A1E1B6	6730	1961-07-01	1969-11-30
A1E1B6	6672	1969-12-01	2004-11-27
A1E1B6	6658	2004-11-28	2016-11-29
A1E1B6	10113	2016-11-30	2023-03-08
A1E1B7	6556	1953-01-01	1955-06-30
A1E1B7	6559	1955-07-01	1955-09-30
A1E1B7	6602	1955-10-01	1960-05-31
A1E1B7	6559	1960-06-01	1961-06-30
A1E1B7	6730	1961-07-01	1969-11-30
A1E1B7	6672	1969-12-01	2004-11-27
A1E1B7	6658	2004-11-28	2016-11-29
A1E1B7	10113	2016-11-30	2023-03-08
A1E1B8	6556	1953-01-01	1955-06-30
A1E1B8	6559	1955-07-01	1955-09-30
A1E1B8	6602	1955-10-01	1960-05-31
A1E1B8	6559	1960-06-01	1961-06-30
A1E1B8	6730	1961-07-01	1969-11-30
A1E1B8	6672	1969-12-01	2004-11-27
A1E1B8	6658	2004-11-28	2016-11-29
A1E1B8	10113	2016-11-30	2023-03-08
A1E1B9	6556	1953-01-01	1955-06-30
A1E1B9	6559	1955-07-01	1955-09-30
A1E1B9	6602	1955-10-01	1960-05-31
A1E1B9	6559	1960-06-01	1961-06-30
A1E1B9	6730	1961-07-01	1969-11-30
A1E1B9	6672	1969-12-01	2004-11-27
A1E1B9	6658	2004-11-28	2016-11-29
A1E1B9	10113	2016-11-30	2023-03-08
A1E1C0	6556	1953-01-01	1955-06-30
A1E1C0	6559	1955-07-01	1955-09-30
A1E1C0	6602	1955-10-01	1960-05-31
A1E1C0	6559	1960-06-01	1961-06-30
A1E1C0	6730	1961-07-01	1969-11-30
A1E1C0	6672	1969-12-01	2004-11-27
A1E1C0	6658	2004-11-28	2016-11-29
A1E1C0	10113	2016-11-30	2023-03-08
A1E1C1	6556	1953-01-01	1955-06-30
A1E1C1	6559	1955-07-01	1955-09-30
A1E1C1	6602	1955-10-01	1960-05-31
A1E1C1	6559	1960-06-01	1961-06-30
A1E1C1	6730	1961-07-01	1969-11-30
A1E1C1	6672	1969-12-01	2004-11-27
A1E1C1	6658	2004-11-28	2016-11-29
A1E1C1	10113	2016-11-30	2023-03-08
A1E1C2	6556	1953-01-01	1955-06-30
A1E1C2	6559	1955-07-01	1955-09-30
A1E1C2	6602	1955-10-01	1960-05-31
A1E1C2	6559	1960-06-01	1961-06-30
A1E1C2	6730	1961-07-01	1969-11-30
A1E1C2	6672	1969-12-01	2004-11-27
A1E1C2	6658	2004-11-28	2016-11-29
A1E1C2	10113	2016-11-30	2023-03-08
A1E1C3	6556	1953-01-01	1955-06-30
A1E1C3	6559	1955-07-01	1955-09-30
A1E1C3	6602	1955-10-01	1960-05-31
A1E1C3	6559	1960-06-01	1961-06-30
A1E1C3	6730	1961-07-01	1969-11-30
A1E1C3	6672	1969-12-01	2004-11-27
A1E1C3	6658	2004-11-28	2016-11-29
A1E1C3	10113	2016-11-30	2023-03-08
A1E1C4	6556	1953-01-01	1955-06-30
A1E1C4	6559	1955-07-01	1955-09-30
A1E1C4	6602	1955-10-01	1960-05-31
A1E1C4	6559	1960-06-01	1961-06-30
A1E1C4	6730	1961-07-01	1969-11-30
A1E1C4	6672	1969-12-01	2004-11-27
A1E1C4	6658	2004-11-28	2016-11-29
A1E1C4	10113	2016-11-30	2023-03-08
A1E1C5	6556	1953-01-01	1955-06-30
A1E1C5	6559	1955-07-01	1955-09-30
A1E1C5	6602	1955-10-01	1960-05-31
A1E1C5	6559	1960-06-01	1961-06-30
A1E1C5	6730	1961-07-01	1969-11-30
A1E1C5	6672	1969-12-01	2004-11-27
A1E1C5	6658	2004-11-28	2016-11-29
A1E1C5	10113	2016-11-30	2023-03-08
A1E1C6	6556	1953-01-01	1955-06-30
A1E1C6	6559	1955-07-01	1955-09-30
A1E1C6	6602	1955-10-01	1960-05-31
A1E1C6	6559	1960-06-01	1961-06-30
A1E1C6	6730	1961-07-01	1969-11-30
A1E1C6	6672	1969-12-01	2004-11-27
A1E1C6	6658	2004-11-28	2016-11-29
A1E1C6	10113	2016-11-30	2023-03-08
A1E1C7	6556	1953-01-01	1955-06-30
A1E1C7	6559	1955-07-01	1955-09-30
A1E1C7	6602	1955-10-01	1960-05-31
A1E1C7	6559	1960-06-01	1961-06-30
A1E1C7	6730	1961-07-01	1969-11-30
A1E1C7	6672	1969-12-01	2004-11-27
A1E1C7	6658	2004-11-28	2016-11-29
A1E1C7	10113	2016-11-30	2023-03-08
A1E1C8	6556	1953-01-01	1955-06-30
A1E1C8	6559	1955-07-01	1955-09-30
A1E1C8	6602	1955-10-01	1960-05-31
A1E1C8	6559	1960-06-01	1961-06-30
A1E1C8	6730	1961-07-01	1969-11-30
A1E1C8	6672	1969-12-01	2004-11-27
A1E1C8	6658	2004-11-28	2016-11-29
A1E1C8	10113	2016-11-30	2023-03-08
A1E1C9	6556	1953-01-01	1955-06-30
A1E1C9	6559	1955-07-01	1955-09-30
A1E1C9	6602	1955-10-01	1960-05-31
A1E1C9	6559	1960-06-01	1961-06-30
A1E1C9	6730	1961-07-01	1969-11-30
A1E1C9	6672	1969-12-01	2004-11-27
A1E1C9	6658	2004-11-28	2016-11-29
A1E1C9	10113	2016-11-30	2023-03-08
A1E1E0	6556	1953-01-01	1955-06-30
A1E1E0	6559	1955-07-01	1955-09-30
A1E1E0	6602	1955-10-01	1960-05-31
A1E1E0	6559	1960-06-01	1961-06-30
A1E1E0	6730	1961-07-01	1969-11-30
A1E1E0	6672	1969-12-01	2004-11-27
A1E1E0	6658	2004-11-28	2016-11-29
A1E1E0	10113	2016-11-30	2023-03-08
A1E1E1	6556	1953-01-01	1955-06-30
A1E1E1	6559	1955-07-01	1955-09-30
A1E1E1	6602	1955-10-01	1960-05-31
A1E1E1	6559	1960-06-01	1961-06-30
A1E1E1	6730	1961-07-01	1969-11-30
A1E1E1	6672	1969-12-01	2004-11-27
A1E1E1	6658	2004-11-28	2016-11-29
A1E1E1	10113	2016-11-30	2023-03-08
A1E1E2	6556	1953-01-01	1955-06-30
A1E1E2	6559	1955-07-01	1955-09-30
A1E1E2	6602	1955-10-01	1960-05-31
A1E1E2	6559	1960-06-01	1961-06-30
A1E1E2	6730	1961-07-01	1969-11-30
A1E1E2	6672	1969-12-01	2004-11-27
A1E1E2	6658	2004-11-28	2016-11-29
A1E1E2	10113	2016-11-30	2023-03-08
A1E1E3	6556	1953-01-01	1955-06-30
A1E1E3	6559	1955-07-01	1955-09-30
A1E1E3	6602	1955-10-01	1960-05-31
A1E1E3	6559	1960-06-01	1961-06-30
A1E1E3	6730	1961-07-01	1969-11-30
A1E1E3	6672	1969-12-01	2004-11-27
A1E1E3	6658	2004-11-28	2016-11-29
A1E1E3	10113	2016-11-30	2023-03-08
A1E1E4	6556	1953-01-01	1955-06-30
A1E1E4	6559	1955-07-01	1955-09-30
A1E1E4	6602	1955-10-01	1960-05-31
A1E1E4	6559	1960-06-01	1961-06-30
A1E1E4	6730	1961-07-01	1969-11-30
A1E1E4	6672	1969-12-01	2004-11-27
A1E1E4	6658	2004-11-28	2016-11-29
A1E1E4	10113	2016-11-30	2023-03-08
A1E1E5	6556	1953-01-01	1955-06-30
A1E1E5	6559	1955-07-01	1955-09-30
A1E1E5	6602	1955-10-01	1960-05-31
A1E1E5	6559	1960-06-01	1961-06-30
A1E1E5	6730	1961-07-01	1969-11-30
A1E1E5	6672	1969-12-01	2004-11-27
A1E1E5	6658	2004-11-28	2016-11-29
A1E1E5	10113	2016-11-30	2023-03-08
A1E1E6	6556	1953-01-01	1955-06-30
A1E1E6	6559	1955-07-01	1955-09-30
A1E1E6	6602	1955-10-01	1960-05-31
A1E1E6	6559	1960-06-01	1961-06-30
A1E1E6	6730	1961-07-01	1969-11-30
A1E1E6	6672	1969-12-01	2004-11-27
A1E1E6	6658	2004-11-28	2016-11-29
A1E1E6	10113	2016-11-30	2023-03-08
A1E1E7	6556	1953-01-01	1955-06-30
A1E1E7	6559	1955-07-01	1955-09-30
A1E1E7	6602	1955-10-01	1960-05-31
A1E1E7	6559	1960-06-01	1961-06-30
A1E1E7	6730	1961-07-01	1969-11-30
A1E1E7	6672	1969-12-01	1970-11-22
A1E1E7	6681	1970-11-23	1975-08-31
A1E1E7	6672	1975-09-01	2004-11-27
A1E1E7	6658	2004-11-28	2016-11-29
A1E1E7	10113	2016-11-30	2023-03-08
A1E1E8	6556	1953-01-01	1955-06-30
A1E1E8	6559	1955-07-01	1955-09-30
A1E1E8	6602	1955-10-01	1960-05-31
A1E1E8	6559	1960-06-01	1961-06-30
A1E1E8	6730	1961-07-01	1969-11-30
A1E1E8	6672	1969-12-01	1970-11-22
A1E1E8	6681	1970-11-23	1975-08-31
A1E1E8	6672	1975-09-01	2004-11-27
A1E1E8	6658	2004-11-28	2016-11-29
A1E1E8	10113	2016-11-30	2023-03-08
A1E1E9	6556	1953-01-01	1955-06-30
A1E1E9	6559	1955-07-01	1955-09-30
A1E1E9	6602	1955-10-01	1960-05-31
A1E1E9	6559	1960-06-01	1961-06-30
A1E1E9	6730	1961-07-01	1969-11-30
A1E1E9	6672	1969-12-01	1970-11-22
A1E1E9	6681	1970-11-23	1975-08-31
A1E1E9	6672	1975-09-01	2004-11-27
A1E1E9	6658	2004-11-28	2016-11-29
A1E1E9	10113	2016-11-30	2023-03-08
A1E1G1	6556	1953-01-01	1955-06-30
A1E1G1	6559	1955-07-01	1955-09-30
A1E1G1	6602	1955-10-01	1960-05-31
A1E1G1	6559	1960-06-01	1961-06-30
A1E1G1	6730	1961-07-01	1969-11-30
A1E1G1	6672	1969-12-01	1970-11-22
A1E1G1	6681	1970-11-23	1975-08-31
A1E1G1	6672	1975-09-01	2004-11-27
A1E1G1	6658	2004-11-28	2016-11-29
A1E1G1	10113	2016-11-30	2023-03-08
A1E1G2	6556	1953-01-01	1955-06-30
A1E1G2	6559	1955-07-01	1955-09-30
A1E1G2	6602	1955-10-01	1960-05-31
A1E1G2	6559	1960-06-01	1961-06-30
A1E1G2	6730	1961-07-01	1969-11-30
A1E1G2	6672	1969-12-01	1970-11-22
A1E1G2	6681	1970-11-23	1975-08-31
A1E1G2	6672	1975-09-01	2004-11-27
A1E1G2	6658	2004-11-28	2016-11-29
A1E1G2	10113	2016-11-30	2023-03-08
A1E1G3	6556	1953-01-01	1955-06-30
A1E1G3	6559	1955-07-01	1955-09-30
A1E1G3	6602	1955-10-01	1960-05-31
A1E1G3	6559	1960-06-01	1961-06-30
A1E1G3	6730	1961-07-01	1969-11-30
A1E1G3	6672	1969-12-01	1970-11-22
A1E1G3	6681	1970-11-23	1975-08-31
A1E1G3	6672	1975-09-01	2004-11-27
A1E1G3	6658	2004-11-28	2016-11-29
A1E1G3	10113	2016-11-30	2023-03-08
A1E1G4	6556	1953-01-01	1955-06-30
A1E1G4	6559	1955-07-01	1955-09-30
A1E1G4	6602	1955-10-01	1960-05-31
A1E1G4	6559	1960-06-01	1961-06-30
A1E1G4	6730	1961-07-01	1969-11-30
A1E1G4	6672	1969-12-01	1970-11-22
A1E1G4	6681	1970-11-23	1975-08-31
A1E1G4	6672	1975-09-01	2004-11-27
A1E1G4	6658	2004-11-28	2016-11-29
A1E1G4	10113	2016-11-30	2023-03-08
A1E1G5	6556	1953-01-01	1955-06-30
A1E1G5	6559	1955-07-01	1955-09-30
A1E1G5	6602	1955-10-01	1960-05-31
A1E1G5	6559	1960-06-01	1961-06-30
A1E1G5	6730	1961-07-01	1969-11-30
A1E1G5	6672	1969-12-01	1970-11-22
A1E1G5	6681	1970-11-23	1975-08-31
A1E1G5	6672	1975-09-01	2004-11-27
A1E1G5	6658	2004-11-28	2016-11-29
A1E1G5	10113	2016-11-30	2023-03-08
A1E1G6	6556	1953-01-01	1955-06-30
A1E1G6	6559	1955-07-01	1955-09-30
A1E1G6	6602	1955-10-01	1960-05-31
A1E1G6	6559	1960-06-01	1961-06-30
A1E1G6	6730	1961-07-01	1969-11-30
